Version ID : 12.8.0
________________________________________________________________________________________________________________________________________________________________________
Structure eigenanalysis output
________________________________________________________________________________________________________________________________________________________________________
Time : 19:28:39
Date : 28:02.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
Mode nr:361:   0.00000E+00    7.64181E+01    6.28319E+02
Mode nr:362:   0.00000E+00    7.68988E+01    6.28319E+02
Mode nr:363:   0.00000E+00    7.69052E+01    6.28319E+02
Mode nr:364:   6.04050E+01    7.70247E+01    3.89854E+02
Mode nr:365:   0.00000E+00    7.70288E+01    6.28319E+02
Mode nr:366:   6.08199E+01    7.74539E+01    3.89049E+02
Mode nr:367:   0.00000E+00    7.77261E+01    6.28319E+02
Mode nr:368:   6.59498E+01    7.77460E+01    3.32732E+02
Mode nr:369:   0.00000E+00    7.77673E+01    6.28319E+02
Mode nr:370:   7.68150E+01    7.81115E+01    1.14004E+02
Mode nr:371:   7.68153E+01    7.81117E+01    1.13998E+02
Mode nr:372:   7.68157E+01    7.81120E+01    1.13993E+02
Mode nr:373:   6.61966E+01    7.82382E+01    3.34918E+02
Mode nr:374:   6.62088E+01    7.82546E+01    3.34940E+02
Mode nr:375:   0.00000E+00    7.82626E+01    6.28319E+02
Mode nr:376:   0.00000E+00    7.84021E+01    6.28319E+02
Mode nr:377:   0.00000E+00    7.84180E+01    6.28319E+02
Mode nr:378:   0.00000E+00    7.84509E+01    6.28319E+02
Mode nr:379:   5.26597E+01    7.89888E+01    4.68317E+02
Mode nr:380:   5.26595E+01    7.89888E+01    4.68319E+02
Mode nr:381:   5.26600E+01    7.89890E+01    4.68316E+02
Mode nr:382:   0.00000E+00    7.90713E+01    6.28319E+02
Mode nr:383:   0.00000E+00    7.90849E+01    6.28319E+02
Mode nr:384:   0.00000E+00    7.93828E+01    6.28319E+02
Mode nr:385:   0.00000E+00    7.94489E+01    6.28319E+02
Mode nr:386:   0.00000E+00    7.94499E+01    6.28319E+02
Mode nr:387:   0.00000E+00    7.97980E+01    6.28319E+02
Mode nr:388:   5.66877E+01    8.00580E+01    4.43674E+02
Mode nr:389:   5.68233E+01    8.01815E+01    4.43296E+02
